,Local authority code,Local authority name,LSOA code,LSOA name,1996-03-01 00:00:00,1996-06-01 00:00:00,1996-09-01 00:00:00,1996-12-01 00:00:00,1997-03-01 00:00:00,1997-06-01 00:00:00,1997-09-01 00:00:00,1997-12-01 00:00:00,1998-03-01 00:00:00,1998-06-01 00:00:00,1998-09-01 00:00:00,1998-12-01 00:00:00,1999-03-01 00:00:00,1999-06-01 00:00:00,1999-09-01 00:00:00,1999-12-01 00:00:00,2000-03-01 00:00:00,2000-06-01 00:00:00,2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00,2002-09-01 00:00:00,2002-12-01 00:00:00,2003-03-01 00:00:00,2003-06-01 00:00:00,2003-09-01 00:00:00,2003-12-01 00:00:00,2004-03-01 00:00:00,2004-06-01 00:00:00,2004-09-01 00:00:00,2004-12-01 00:00:00,2005-03-01 00:00:00,2005-06-01 00:00:00,2005-09-01 00:00:00,2005-12-01 00:00:00,2006-03-01 00:00:00,2006-06-01 00:00:00,2006-09-01 00:00:00,2006-12-01 00:00:00,2007-03-01 00:00:00,2007-06-01 00:00:00,2007-09-01 00:00:00,2007-12-01 00:00:00,2008-03-01 00:00:00,2008-06-01 00:00:00,2008-09-01 00:00:00,2008-12-01 00:00:00,2009-03-01 00:00:00,2009-06-01 00:00:00,2009-09-01 00:00:00,2009-12-01 00:00:00,2010-03-01 00:00:00,2010-06-01 00:00:00,2010-09-01 00:00:00,2010-12-01 00:00:00,2011-03-01 00:00:00,2011-06-01 00:00:00,2011-09-01 00:00:00,2011-12-01 00:00:00,2012-03-01 00:00:00,2012-06-01 00:00:00,2012-09-01 00:00:00,2012-12-01 00:00:00,2013-03-01 00:00:00,2013-06-01 00:00:00,2013-09-01 00:00:00,2013-12-01 00:00:00,2014-03-01 00:00:00,2014-06-01 00:00:00,2014-09-01 00:00:00,2014-12-01 00:00:00,2015-03-01 00:00:00,2015-06-01 00:00:00,2015-09-01 00:00:00,2015-12-01 00:00:00,2016-03-01 00:00:00,2016-06-01 00:00:00,2016-09-01 00:00:00,2016-12-01 00:00:00,2017-03-01 00:00:00,2017-06-01 00:00:00,2017-09-01 00:00:00,2017-12-01 00:00:00,2018-03-01 00:00:00,2018-06-01 00:00:00,2018-09-01 00:00:00,2018-12-01 00:00:00,2019-03-01 00:00:00,2019-06-01 00:00:00,2019-09-01 00:00:00,2019-12-01 00:00:00,2020-03-01 00:00:00,2020-06-01 00:00:00,2020-09-01 00:00:00,2020-12-01 00:00:00,2021-03-01 00:00:00,2021-06-01 00:00:00,2021-09-01 00:00:00,2021-12-01 00:00:00,2022-03-01 00:00:00,2022-06-01 00:00:00,2022-09-01 00:00:00,2022-12-01 00:00:00
31,E09000002,Barking and Dagenham,E01000032,Barking and Dagenham 002B,58178,56162,53092,54722,56631,55736,53526,55393,57233,58350,57498,61302,67612,75869,80446,85758,89226,91539,94890,99682,101886,103758,109396,119878,119976,120261,121567,140271,138713,138662,136914,162135,150756,142128,136672,154878,150656,143071,146483,169508,176624,178591,187600,196210,205864,214996,224895,216749,219180,219036,204255,170241,147264,178796,185275,180874,184679,208895,215393,213866,201337,218899,217285,209935,178277,208423,218187,226995,225131,237928,244202,250517,245040,247496,249653,255626,249683,249164,254498,261024,247782,238628,235336,241211,234527,238213,253478,273903,275297,275052,282115,297157,299472,313260,326867,353591,367600,379861,381687,385667,410343,418212,409128,396915,432155,434034,415259,387049
32,E09000002,Barking and Dagenham,E01000033,Barking and Dagenham 006A,48681,48738,51236,52170,52836,52426,53643,55168,55717,56700,58459,61242,60859,61249,62322,66251,67785,70428,73952,78986,82325,83678,87106,91795,98424,102657,110021,117344,127044,131459,139427,144398,149353,150276,158215,161314,162030,161506,169332,169366,166630,166154,175272,175428,174718,176788,186081,183121,182207,182009,185196,177539,174957,173154,172467,165197,163826,163915,165266,163953,165419,167551,169801,171846,172438,173490,175311,176738,175870,173160,172211,184756,194204,199846,209808,218431,228871,232687,240529,251816,264311,269190,279790,295058,303384,301464,310244,318471,320468,314789,320199,323132,318171,309849,319815,323943,322069,321883,336829,350549,347796,347093,362449,379772,376260,376454,390252,410816
33,E09000002,Barking and Dagenham,E01000034,Barking and Dagenham 003A,48508,49901,54691,49560,52815,54266,59464,58782,63493,66376,72195,75225,81579,84022,88767,92788,96904,95494,100186,100916,104098,104149,110052,110337,115347,118858,128997,134886,139681,143630,150937,154590,154366,161951,168166,175204,172763,177856,177469,179556,172057,174828,172841,181192,180847,187727,186134,200039,209048,206456,197849,211338,208090,204921,194056,202149,191945,189266,180596,192354,179825,182364,180433,188732,184868,189753,187704,192618,191904,195943,196080,198463,207380,214376,214416,225578,228312,240569,243008,256404,263006,287842,286353,298594,313062,331137,314870,315384,323489,325203,306937,306517,334488,334001,319975,318782,346559,351134,334736,327428,358317,369449,360869,356738,400774,427815,421312,412764
34,E09000002,Barking and Dagenham,E01000035,Barking and Dagenham 010A,56937,56404,54622,51759,58822,58760,59603,60156,65254,63959,64496,66239,68912,67620,70453,76276,78815,78320,82783,92124,94576,94057,97266,106235,109291,109849,115244,126013,132622,136250,141837,150631,157834,162902,167704,172215,178866,181773,182638,184953,191861,193960,195545,198117,202923,205073,207494,210173,208383,208266,209773,214466,201224,198687,197824,194426,185524,185502,187849,184813,179137,183420,182494,180539,175412,182371,178391,180811,173776,187371,187115,200548,198256,223010,230531,249624,236733,260427,266819,276041,270663,300735,298271,295433,290446,310033,309927,297533,303865,318703,319454,311500,326266,340980,345931,349018,363222,369852,370253,371522,385940,389621,393330,399446,419232,421057,426556,433582
35,E09000002,Barking and Dagenham,E01000036,Barking and Dagenham 010B,57482,55303,55404,53639,57026,56105,58169,59624,62600,62174,64365,66003,65807,65811,69491,73764,73455,74127,78729,84610,84133,86584,92592,100627,102819,109248,116830,124558,128635,134938,140547,145942,151128,159722,163638,168772,177800,176115,172500,168018,170932,175648,178817,179777,186906,194676,204063,204765,211500,213741,213889,202520,199129,189671,188057,178001,175712,171046,170210,169750,179159,184084,188941,201987,200319,199367,192160,199303,199700,200851,198825,202936,207428,212073,214987,218537,225250,235143,239442,253532,266035,289819,299836,304873,308847,333028,327122,329949,331587,352324,335852,336076,337060,351151,334519,336928,338471,349261,338901,344170,350000,359739,356239,367104,380425,381657,380739,392543
36,E09000002,Barking and Dagenham,E01000037,Barking and Dagenham 003B,69952,69723,69621,72994,73875,75331,76739,79412,79475,79516,79781,80374,79761,80836,82906,85208,88157,93156,97872,101026,103986,105944,106659,108281,113621,117766,120001,127806,139712,150046,155219,164229,179426,179893,177507,178123,182755,185990,185822,185106,187631,187408,192892,191732,197675,202753,215997,215333,222441,226991,240844,227838,223589,217627,216695,206711,202087,201130,202060,198604,197706,200107,202661,203953,202535,204562,208415,210811,209781,212173,223861,226971,227117,225017,246085,247468,252167,253589,284108,296340,315000,312590,337046,345831,366112,351885,362608,364790,376057,365524,367070,368355,379083,372501,360275,365521,383095,378433,368699,378379,406949,407987,401645,406897,438028,439423,429212,430605
37,E09000002,Barking and Dagenham,E01000038,Barking and Dagenham 003C,68337,67496,68398,69365,69608,69930,72352,76600,80100,82659,84608,87654,88104,87556,87087,91067,94018,96637,100265,108068,112240,114637,117969,125355,131256,137660,146418,154326,159235,163014,167685,169873,172143,176938,185031,186607,187716,192246,198675,194538,193657,197772,203934,197106,197166,209641,222355,213934,212642,222051,226304,207251,194444,190320,198001,191996,191120,194788,207451,208197,211185,214775,214628,208649,206869,207584,208347,207011,211353,216982,217965,218083,227789,240631,249831,252836,266586,282955,297772,303821,320137,337010,350056,351448,359341,363723,368212,365969,367383,367423,366466,364890,362406,360693,358863,364026,363816,360470,366564,372998,394154,398833,409412,413713,443942,445350,453170,451209
38,E09000002,Barking and Dagenham,E01000039,Barking and Dagenham 003D,59461,61245,62302,62815,64437,66235,68551,70316,73447,76486,80281,82378,84965,86769,89591,91424,93685,96249,99441,101537,102169,103740,107544,111504,114391,118300,122052,127534,131480,136283,141108,148796,154880,160491,162677,167203,170247,172054,169692,171419,175285,176799,175946,178871,189155,192628,192394,195262,205670,205809,199245,194520,198865,191760,185911,179967,184693,180839,180713,175845,184515,183872,189069,182237,188292,188156,194752,186767,192631,198685,207252,201376,210005,219325,228812,225234,235509,249807,258590,259661,266712,280081,286922,289079,298808,307475,310329,313865,324321,326590,325227,327412,333952,334636,332539,333902,338880,339681,340701,336789,348857,354522,362755,365989,375687,380024,390101,391696
39,E09000002,Barking and Dagenham,E01000040,Barking and Dagenham 019A,50546,49177,47750,48316,51551,51370,53411,56079,58053,54555,54662,54643,54285,52176,56792,60180,62302,65208,72745,78144,76811,79374,87311,94177,93486,99755,108324,119146,122684,133875,139977,151477,153480,159191,159347,165005,163356,164937,161447,163712,163231,164815,165189,171299,175415,180190,184710,190006,191541,192990,191595,191226,184476,182628,180965,182329,180712,181127,181746,182225,183154,179713,179020,175406,180356,172947,177558,176326,190042,184788,195920,196171,213542,205252,214604,214300,229421,230455,244251,249160,262680,269267,280199,280686,284895,292043,300730,298896,299365,304493,315065,312521,311347,316913,330830,327384,319888,322496,335081,335065,329690,336680,349992,351749,342358,345037,353688,355168
40,E09000002,Barking and Dagenham,E01000041,Barking and Dagenham 017A,44275,44839,44030,45939,46480,47458,47704,49725,51113,53320,55072,56584,56978,58219,59551,60701,62474,66343,69984,73050,74536,78384,80579,84312,89242,97158,103320,110192,116493,124598,130077,134934,138949,145177,148676,151551,153522,155358,157016,157077,158087,158666,161418,162554,167286,168181,173290,177376,186109,178841,175745,169071,167000,166270,164948,159762,161372,164532,165011,160038,162196,164028,163998,159308,161175,162106,163354,163155,166886,171543,173396,178684,184089,190437,200964,211510,216418,223336,240085,251165,254469,257406,273973,286794,287541,286977,295178,305935,303501,299426,304947,310590,321694,316166,318387,320891,343618,331549,326243,324921,359112,341275,330466,334134,388494,370867,360533,364034
41,E09000002,Barking and Dagenham,E01000042,Barking and Dagenham 017B,51769,41062,46255,46763,54067,46331,48708,49457,54083,50824,53352,55067,56851,55686,56222,57518,58829,58449,61249,62497,67388,71642,79424,84308,91557,96217,104613,109062,117093,124117,128539,132628,138982,142952,145079,149841,154428,157554,159219,164679,168255,170092,171490,173454,170811,168658,172899,174044,171932,173843,188416,185975,169395,161711,169567,160309,145911,144301,163283,160886,152876,152937,164548,157685,155766,161193,176864,182638,184857,189534,195470,201757,205771,208129,204969,217140,229863,234255,218894,238743,256064,309149,334465,387752,450000,450000,394987,374488,340403,292161,291647,309157,294392,295258,326463,297075,282733,280101,287398,285196,260000,262607,272945,283309,257881,256848,262508,279049
42,E09000002,Barking and Dagenham,E01000043,Barking and Dagenham 019B,42528,49229,49064,49746,49509,54027,55647,57398,59830,63074,65772,67094,70023,71575,75895,75707,77323,77419,85492,85542,88063,92057,106959,111656,117144,120300,134792,137340,140386,141432,154148,158146,164486,166111,175175,180077,186002,187927,191604,193256,195933,195581,196453,200330,207371,211335,220312,229762,240134,230712,230428,228835,227297,214447,209797,213232,213369,209833,209811,215276,217130,218402,219506,223322,223526,225208,223208,224653,223230,225632,224576,227336,226320,233681,237407,247972,251814,266406,276680,291085,291755,305557,316617,316469,320492,331173,343750,338214,351573,344354,374644,343746,354668,320458,335792,305090,316801,317585,338394,321902,362856,378497,387340,368942,413225,443830,436981,415542
43,E09000002,Barking and Dagenham,E01000044,Barking and Dagenham 016D,50558,51670,50899,50945,49876,50604,51243,51417,50903,51308,53213,54224,55816,58404,63342,65103,67092,69112,74268,76210,81022,84894,92303,96932,103865,107705,115984,121396,128815,132053,140409,145889,149705,152281,159209,162697,162683,165366,169920,169860,167116,172736,178730,183399,186412,199090,209950,206448,203069,206702,207639,201693,193639,190652,184610,179499,169610,173190,173048,175611,175599,179279,180022,184044,184300,188192,191359,197172,199488,199399,202513,208039,212270,209729,219399,228786,240207,243649,250168,258707,274585,279480,284922,291614,305740,309995,312303,313263,324982,326484,324052,322954,332705,332950,332130,329370,342825,345161,338547,347475,361376,364668,352114,368198,378556,379818,360820,384786
44,E09000002,Barking and Dagenham,E01000045,Barking and Dagenham 017C,43975,47168,44752,44574,43718,46192,44985,46646,47088,50148,51310,55238,55699,57336,57786,62069,62607,65850,67924,73935,76592,78859,80961,87929,93474,98276,103797,113117,120339,125519,132527,139650,143473,148148,155126,157549,153810,154443,159416,158502,149914,152954,162435,166196,160137,165738,174968,180151,168738,173334,179262,186148,170048,170248,170879,174316,158860,156794,156204,165564,157404,157415,158280,172222,168119,165202,164426,181146,180225,178285,176950,196738,197892,196397,197200,217118,220789,223455,229129,250260,257486,263470,270015,290316,291985,296484,308267,316000,310784,306290,300772,303421,299998,297988,295003,294805,302267,305055,311105,310000,315323,322002,330180,332358,342568,350118,361183,361002
45,E09000002,Barking and Dagenham,E01000046,Barking and Dagenham 017D,51666,52317,49198,49702,49758,49953,49386,50177,50990,51814,54034,54472,54721,55655,59325,62676,67641,74740,86046,86795,85354,87996,92497,89985,91735,98588,106803,110593,119613,127914,132727,135027,141454,146063,150898,154030,159159,162270,163196,160207,160376,160288,161790,162241,169369,175486,180434,179787,186969,186242,181807,172033,172114,163290,162552,155402,160795,156405,162768,158387,164218,160276,164449,154796,155466,152305,160014,156293,159367,164776,175455,177475,180022,192048,206593,217018,217958,229457,240799,250944,250643,262649,274415,291479,281516,282520,284337,294992,290227,289522,293245,308812,307077,301817,304265,317145,312689,308639,318982,328218,326379,323780,338161,339375,340376,339117,360277,355993
46,E09000002,Barking and Dagenham,E01000049,Barking and Dagenham 021C,49396,52347,45618,45548,50218,51932,47164,49420,54364,56536,53964,57643,61534,62524,61823,67233,70328,71491,71828,79576,79380,80159,81358,87172,88395,92513,96974,102964,107003,109551,110610,110697,111596,113867,118048,120126,126336,133800,138395,139971,146315,149523,149761,149022,149795,150479,149785,152099,153617,155568,158500,155000,147198,141556,322954,327495,327173,334972,334402,339068,338967,346904,346308,147070,137233,151200,152193,173188,164021,174433,172678,195484,185340,195093,193351,217663,213516,223696,226461,250624,250229,260207,263903,285299,285245,291954,292881,308263,305919,308556,304694,311743,310903,315513,315573,323619,322954,327495,327173,334972,334402,339068,338967,346904,346308,350927,350732,358611
47,E09000002,Barking and Dagenham,E01000050,Barking and Dagenham 019C,43903,41524,40510,46768,52019,50966,50698,55051,56880,55519,54713,56586,58264,61467,65812,70248,71419,72575,76045,76201,78107,79386,87168,93527,103384,107438,117545,125943,137809,141111,147407,158036,170056,172165,172090,180161,181847,178601,170875,178472,174265,177793,181891,194690,201496,196990,193705,194330,190373,189444,191592,189925,188834,184134,182258,178242,179854,181488,185618,186669,190661,191034,191736,189993,189641,187405,189488,193135,196154,196850,203686,214131,220387,221307,228856,241534,249259,248263,250415,259918,276184,279101,288673,303000,306387,296524,292104,288862,301679,291056,296604,291747,301873,310622,310543,294023,296082,320625,316477,288120,286850,330000,320677,278837,270179,329969,318136,265018
48,E09000002,Barking and Dagenham,E01000052,Barking and Dagenham 019D,38267,42235,43366,43552,43950,47960,50595,52178,53210,54863,56358,57298,58733,60230,63149,65107,67497,68782,71852,74916,77885,80579,84779,90480,95000,101100,108619,117057,122561,130545,138198,145829,149458,154460,159705,163146,163195,163739,164148,162796,166118,169286,172650,176480,180550,184915,189554,194863,199178,203445,194967,190850,185681,178844,174160,171625,168557,164813,165111,165064,165812,162876,165764,167300,170717,165404,168788,173067,178638,175250,180590,188831,198698,202748,210852,225016,235783,243696,249409,260847,268268,277218,283277,294568,299616,305700,311090,317740,313122,310282,309914,303133,300949,300605,307052,300470,301228,306995,312946,309890,309988,318850,325845,326932,329677,343196,351043,355296
49,E09000002,Barking and Dagenham,E01000053,Barking and Dagenham 020A,33279,33893,33986,35453,36071,37339,37844,40436,40908,42741,43223,45749,44876,47133,47776,52058,52753,56337,56696,61221,59161,60881,60380,65692,66848,73205,77238,89590,96819,103781,108846,119443,122807,124998,127084,132046,131545,128847,128848,136814,136518,135574,136560,154272,152402,150438,150282,168287,172652,166150,158621,169807,167257,159618,149516,152997,152099,150541,145208,149819,142229,142663,131349,136279,127925,132453,127800,138532,136793,148428,158198,170706,170980,176205,190301,198904,202870,195357,213137,218920,223353,201301,219574,223820,225000,196225,213039,226513,214137,190347,220062,253169,230662,215652,252551,278883,262401,245062,278009,291251,277174,261495,296008,300276,287142,268940,301472,298964
50,E09000002,Barking and Dagenham,E01000054,Barking and Dagenham 018A,44582,43510,44572,43120,46594,47353,50192,50270,52933,53481,55534,54509,55220,56396,59631,60559,62877,67296,73448,75357,76930,80037,85847,87668,90819,96707,106487,112457,117901,124744,133617,138700,142186,146234,150952,153601,155121,156196,156151,156175,155919,156935,157980,161557,164125,167728,169389,173782,172994,170149,168004,171984,160499,172500,166684,172520,163187,159876,159278,170107,159643,159589,164252,173028,164415,165276,170962,175734,169628,169394,175072,180530,183296,186246,196583,205429,222155,229240,238389,250082,264744,270261,280028,282903,288238,286818,295047,295937,294885,290569,299707,301708,298706,292220,309742,313056,310229,313867,334769,344580,332932,337244,356945,368172,345939,351745,373202,389514
51,E09000002,Barking and Dagenham,E01000055,Barking and Dagenham 018B,45514,44295,44390,47894,48073,47514,47591,50175,50898,53348,56436,58410,57610,59698,62321,62906,63909,67360,72972,74159,75794,78384,84384,85942,90723,96333,104429,109866,117825,125192,132918,137497,143097,146955,150217,151251,154500,154638,154632,153885,156089,156139,159117,162538,167625,171844,177075,182262,184197,184914,186183,184346,175403,169190,168635,165308,153677,155870,161756,160931,155571,152774,154166,153788,152088,152163,156567,157631,161317,163917,172976,175962,183829,185637,205316,215336,231688,242507,255980,263136,275735,280623,288418,289565,296258,295141,301757,300987,305175,303772,313705,309201,307734,298877,313955,292748,291199,292311,306405,314337,313050,321030,336536,352943,347418,359826,375604,399879
52,E09000002,Barking and Dagenham,E01000056,Barking and Dagenham 018C,46182,46324,48976,48574,49172,49289,51600,51923,53331,54419,56696,57436,58076,57786,59354,61428,64120,65906,69987,73968,75550,75888,80612,87624,91714,93826,101640,111618,113504,112614,121375,125874,126619,126273,138297,143638,146358,146338,158308,158063,158556,156979,163589,164371,167980,169659,174214,174043,177756,179979,178713,175934,173524,172294,169123,164684,160315,159311,160086,159333,156192,156955,160419,158169,157672,158799,166146,163412,164629,167119,179720,178925,183804,185826,201227,201857,211240,213672,231817,234564,243259,241276,254962,261685,266011,265104,275422,287898,288124,287631,286512,298019,287900,282420,282505,293765,295192,293230,301613,315037,333776,319478,321241,325781,350853,326999,325677,325352
53,E09000002,Barking and Dagenham,E01000057,Barking and Dagenham 012A,49307,48606,49358,49755,50806,50428,50955,50716,50496,51390,53088,53948,54267,56941,60143,62210,63597,67573,72313,74361,75304,79400,84875,87498,91150,97975,106467,112510,119163,126354,134234,139541,143644,147391,151069,153581,154631,154970,155237,157689,157100,155541,159252,167098,169896,169145,175169,185118,185348,178007,179513,185578,182848,170816,168694,171633,167519,154335,156088,163531,163719,157390,158860,165568,164531,160531,161670,169190,171018,168681,168500,184074,195909,202891,210535,220898,230939,234656,235236,243616,255470,257167,258345,264123,274929,272803,279069,285105,304589,295171,294521,292991,296250,284335,284372,294562,305641,302248,311070,314851,321847,314500,315267,329313,344640,345055,351943,364178
